Country_Name,Country_Code,Indicator_Name,Indicator_Code,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015
New Zealand,NZL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,76,72,90,89,90,89,93,92
New Zealand,NZL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,88,90,87,90,92
New Zealand,NZL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,80,64,90,84,85,82,91,93
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.23658537,71.22682927,71.27317073,72.2195122,72.82926829,73.82926829,75.37804878,76.73414634,78.63658537,79.85121951,80.70243902,81.45682927
New Zealand,NZL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.9,23.1,20.8,18.3,15.6,13.8,11.2,8.7,7.4,6.6,6.1,5.5
New Zealand,NZL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,100.0000032,100.000003,100,100
New Zealand,NZL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,100.0000032,100.000003,100,100
New Zealand,NZL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,78.11697217,78.116972,88.66545455,99.21393939
New Zealand,NZL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,78.61345091,81.53377766,84.48760693,87.47494408
New Zealand,NZL,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Nicaragua,NIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,458.8631629,544.3607245,591.6177926,204.844728,716.0376171,868.4414509,1020.42132,1276.670401,1747.373083
Nicaragua,NIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,53.251194,71.39994049,107.6079636,165.9104309
Nicaragua,NIC,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,1.79849577,9.576986313,15.80701351,11.43438911
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,126.2483816,273.9064381,322.7016355,566.6225685,670.4439226,718.6853822,241.87647,890.0054491,1007.501429,1162.290113,1503.870423,2049.84969
Nicaragua,NIC,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,16,39,70,80,83,86,98,98
Nicaragua,NIC,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,83,86,98,98
Nicaragua,NIC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,15,59,82,85,86,96,99,99
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.998,50.216,53.519,56.319,58.347,60.761,64.293,67.344,69.527,71.195,72.428,73.649
Nicaragua,NIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,197.8,186.3,170,143.1,107.8,82.2,66.5,51.2,38.5,29.9,23.9,19.4
Nicaragua,NIC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,81.21710966,81.21172348,81.3242819,81.47354458
Nicaragua,NIC,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,58.36644348,63.36409781,68.39408786,73.39253639
Nicaragua,NIC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,48.2597091,50.50377047,50.95956783,51.42657897
Nicaragua,NIC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Nicaragua,NIC,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Niger,NER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,372.1170738,172.3179156,388.3010326,204.0841073,171.6093792,292.6179957,425.9745734,408.5941272
Niger,NER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,10.56444931,20.27990723,23.91414452,26.01409912
Niger,NER,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0.94492656,2.103139639,2.928883314,6.48473835
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,132.6521624,172.0397229,144.0851258,202.257062,418.854986,208.2970154,440.577479,243.7814238,197.5244629,321.0898362,473.2998775,483.3392822
Niger,NER,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,4,22,23,34,45,70,84
Niger,NER,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,70,84
Niger,NER,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,27,25,40,37,47,67,85
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.053,35.435,35.883,36.905,38.962,41.241,43.538,46.641,49.928,53.411,57.333,60.631
Niger,NER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,325.7,336.9,319.1,333.5,328.6,278.5,224.8,170.3,122.2,94
Niger,NER,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,35.6606519,40.37356912,44.70282249,48.72226941
Niger,NER,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,5.072445552,8.056258796,10.56389384,12.75141462
Niger,NER,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Niger,NER,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,3.162624293,5.595033198,7.454927318,9.03663555
Niger,NER,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,9.10017,9.30583,
Nigeria,NGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,200.312118,343.2007773,609.9675322,745.6260829,419.9825348,312.6434694,403.9840439,945.6340024,1813.416363,2292.48663
Nigeria,NGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,17.72411728,54.5287056,76.7208786,97.77871704
Nigeria,NGA,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,3.007354975,2.969890356,4.800733089,9.695484161
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,92.96046972,117.1886325,224.1044767,438.33124,874.4022258,882.5199059,567.5286729,408.18106,567.930736,1268.383443,2292.445156,2730.430324
Nigeria,NGA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,16,56,34,29,36,54,42
Nigeria,NGA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,18,49,42
Nigeria,NGA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,17,54,44,33,41,56,42
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.976,39.072,40.971,43.187,45.333,46.127,45.9,45.854,46.267,48.252,50.896,53.112
Nigeria,NGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,316.2,281.4,241.5,211.8,206.9,209.5,204.1,183.1,155.5,136,126.8
Nigeria,NGA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,48.15100268,54.86055823,61.80701963,68.669271
Nigeria,NGA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,29.51581419,31.44459397,34.30797529,37.6785349
Nigeria,NGA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,15.38151468,16.98286999,18.40124375,19.66867477
Nigeria,NGA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,24.59155784,25.18979321,25.8160129,26.42195867
Nigeria,NGA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,12.12173,12.64745,41.58599752
North Macedonia,MKD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,1843.967696,1486.813305,2354.971746,3450.378757,3814.133115
North Macedonia,MKD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,164.4736481,233.1068573,305.2325745,306.9180603
North Macedonia,MKD,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,6.47314167,3.444558859,2.120913029,1.116839409
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,2354.263462,2359.800338,1854.145956,3037.75311,4542.899717,4840.273123
North Macedonia,MKD,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,,95,95,97,95,91
North Macedonia,MKD,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,53,90,92
North Macedonia,MKD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,,97,97,96,98,89
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.633,63.642,66.301,68.02,68.64,69.76,71.152,72.08,73.267,73.986,74.662,75.406
North Macedonia,MKD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,49.2,35.7,24.1,15.8,13.7,10.1,13
North Macedonia,MKD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,99.31468465,99.30354848,95.48769397,93.16205129
North Macedonia,MKD,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,85.21231208,86.39553441,93.1464796,98.13915127
North Macedonia,MKD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,97.34227289,96.6778289,91.2820409,83.42240021
North Macedonia,MKD,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,13.57395379,13.46944164,14.45906726,16.15695319
North Macedonia,MKD,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Northern Mariana Islands,MNP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,
Northern Mariana Islands,MNP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,
Northern Mariana Islands,MNP,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,18764.812,14804.24673,16690.5701
Northern Mariana Islands,MNP,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,,,,,,
Northern Mariana Islands,MNP,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,96.8436216,97.88914219,98.93466279,99.98018339
Northern Mariana Islands,MNP,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,75.31267835,76.36924438,77.42581041,78.48237644
Northern Mariana Islands,MNP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,82.02754588,83.68815241,86.54029143,89.43382013
Northern Mariana Islands,MNP,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Northern Mariana Islands,MNP,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Norway,NOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,2758.579447,6804.892171,12042.2674,12230.40405,20672.41009,27005.00867,28175.03601,52560.85446,68533.039,61356.67076
Norway,NOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,2948.931641,5584.689453,7859.516113,7565.549805
Norway,NOR,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0,0,4.018558025,0
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1441.75566,2164.468823,3306.219476,8204.451512,15772.24091,15753.55277,28242.94374,34875.70433,38131.46061,66810.47852,87693.79007,74355.51586
Norway,NOR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,85,86,97,90,91,93,95
Norway,NOR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,,,
Norway,NOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,90,87,92,88,90,93,95
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5497561,73.72317073,74.08804878,74.81756098,75.67170732,75.91682927,76.53731707,77.73658537,78.63414634,80.04146341,80.99756098,82.30487805
Norway,NOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.6,19.7,16.2,12.9,10.1,10.2,8.7,5.7,4.9,4.1,3.3,2.7
Norway,NOR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,99.99999729,100,100.0000025,100
Norway,NOR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,98.07193735,98.06697499,98.06269646,98.05672699
Norway,NOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,99.99999729,100,99.41565235,98.52175066
Norway,NOR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,72.97429029,73.91924084,74.89760556,75.90583168
Norway,NOR,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Oman,OMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,128.6095621,787.5388049,2556.816617,4043.079759,3194.89242,3904.994982,4512.883523,6776.653809,10435.56769,10692.57298
Oman,OMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,263.5154419,320.2098999,529.076416,706.3706665
Oman,OMN,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0,0,0,0
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,101.2586931,354.0776984,2377.083295,5181.808264,6677.376125,6448.127685,6261.736061,8601.25417,12377.06807,18756.97925,16028.75136
Oman,OMN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,18,60,98,99,99,99,99,99
Oman,OMN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,99,99,99,99,99
Oman,OMN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,22,65,98,98,99,98,99,99
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.672,46.665,50.31,54.755,59.758,63.915,67.18,69.77,72.126,74.23,75.682,76.887
Oman,OMN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,296.1,229,166.9,109.7,64.9,38.7,24.1,16.4,12.8,11.7,11.2
Oman,OMN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,76.5789962,84.19131107,91.56679971
Oman,OMN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,88.69156854,92.42298086,97.07386016,100
Oman,OMN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,75.0789949,82.54932156,89.86839968
Oman,OMN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Oman,OMN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Pakistan,PAK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,151.3811617,155.7840977,301.6735764,335.3497497,353.2142566,449.0634582,511.939226,689.3771921,945.9683158,1354.500113
Pakistan,PAK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,16.01162529,20.70999146,26.5686245,37.88962173
Pakistan,PAK,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0.124969326,0.918134034,1.313497424,1.425159574
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,83.33794593,116.4467247,172.465672,168.0803798,303.0509711,337.8285142,371.6785573,489.881814,576.1956006,748.9225846,987.409723,1356.667756
Pakistan,PAK,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,2,30,54,58,59,63,52,72
Pakistan,PAK,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,65,52,72
Pakistan,PAK,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,1,38,50,47,57,61,57,75
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.299,49.42,52.649,55.028,56.86,58.54,60.1,61.505,62.82,63.951,65.264,66.577
Pakistan,PAK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,252.4,212.7,190,175.4,164.7,152.8,139.5,124.2,107.5,96.1,87.1,76.1
Pakistan,PAK,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,85.99668485,87.44689893,89.15091449,90.81298697
Pakistan,PAK,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,31.3666565,40.6384668,49.0745504,56.6379614
Pakistan,PAK,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,37.86202692,37.82211788,36.81648228,35.75463258
Pakistan,PAK,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Pakistan,PAK,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,59.66493,59.45219436
Palau,PLW,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,
Palau,PLW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,675.6680298,868.2850342,1037.799683,1498.625488
Palau,PLW,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,172.6205902,324.37677,371.4624939,465.1465454
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,7647.929861,9325.554825,10219.9276,15871.84263
Palau,PLW,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,99,99,96,98,69,90
Palau,PLW,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,99,96,98,80,90
Palau,PLW,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,,98,99,83,98,39,95
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,69.06926829,71.84463415,70.49365854,69.12926829,,
Palau,PLW,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,36.4,35.4,32.5,28.8,26,23,19.7
Palau,PLW,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,90.67848719,92.33558841,96.42216498,99.72115747
Palau,PLW,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,99.30331851,99.43554229,99.76025059,99.99999776
Palau,PLW,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Palau,PLW,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Palau,PLW,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Panama,PAN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,1189.603847,1898.697292,2628.824901,2320.208731,3117.224188,3576.311419,4230.136977,7025.856468,11872.71146
Panama,PAN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,286.1367188,304.6506348,579.5228271,927.7602539
Panama,PAN,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,1.977793336,0.808057368,8.384907722,7.689718246
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,474.0940179,648.4370686,889.238293,1395.479383,2332.128743,2947.690227,2603.846622,3494.516014,4060.324493,4916.914994,8082.028459,13630.30797
Panama,PAN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,47,73,86,86,98,92,94,73
Panama,PAN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,92,94,73
Panama,PAN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,71,84,73,84,97,99,97,93
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.864,63.275,65.532,68.027,70.192,71.732,72.982,74.092,75.06,75.892,76.792,77.776
Panama,PAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,90.2,77.7,65.9,51.5,43.4,36.2,30.7,28,25.9,22.9,19.9,16.9
Panama,PAN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,88.2287079,91.10811166,93.26257366,95.49434401
Panama,PAN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,61.07307422,67.48463783,74.23975073,81.14136146
Panama,PAN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Panama,PAN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Panama,PAN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Papua New Guinea,PNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,517.4787285,445.7498936,519.3305407,573.7014009,406.2551446,477.092888,1313.994242,2098.874095
Papua New Guinea,PNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,18.722332,28.46042633,42.25284195,49.88833237
Papua New Guinea,PNG,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,1.171685934,7.38218832,10.99350071,5.925225258
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,102.1766134,138.47041,231.9472011,432.0429743,712.919871,593.8140832,697.539573,893.773636,602.1869023,749.1863962,1949.352518,2679.345588
Papua New Guinea,PNG,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,32,40,68,62,59,72,55,49
Papua New Guinea,PNG,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,20,23,57,63,67,52
Papua New Guinea,PNG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,,33,67,42,69,82,63,57
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.935,42.201,45.916,49.512,52.735,54.925,56.492,58.073,59.265,60.534,62.029,63.466
Papua New Guinea,PNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,197.4,168,142.4,121.6,105.6,93.7,84.7,77.1,70.6,64.3,57.3,50.5
Papua New Guinea,PNG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,34.00037819,34.51467497,37.30602231,40.14422887
Papua New Guinea,PNG,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,20.87652711,20.22479952,17.15558944,14.13108181
Papua New Guinea,PNG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,
Papua New Guinea,PNG,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,
Papua New Guinea,PNG,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,
Paraguay,PRY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,1512.053098,1260.438679,1388.93818,3425.934705,4258.731756
Paraguay,PRY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,91.90170288,75.647789,202.8670044,367.5166931
Paraguay,PRY,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,2.947023153,0.59931916,2.078219652,1.175736666
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,,204.2011124,240.2699212,541.4869712,1398.055177,892.8894802,1376.164673,1897.096362,1663.605252,1843.633791,4355.934939,5406.703857
Paraguay,PRY,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,17,57,67,68,86,96,91,92
Paraguay,PRY,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,92,91,92
Paraguay,PRY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,19,48,69,75,92,91,93,78
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.881,64.793,65.368,66.13,67.026,67.723,68.545,69.511,70.546,71.667,72.653,73.662
Paraguay,PRY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,82.3,79.7,77.7,73,64.9,54.7,45.3,38.2,33.7,30,26,22.2
Paraguay,PRY,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,75.35585465,83.27942215,90.48123581,97.25714476
Paraguay,PRY,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,70.33507586,76.50673102,82.21201665,87.66634655
Paraguay,PRY,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,49.36393639,54.11214077,58.39617283,62.45892139
Paraguay,PRY,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,43.62072078,48.37911425,52.76868393,56.90075091
Paraguay,PRY,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,79.53235712
Peru,PER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,482.6023659,956.3326442,797.175557,670.4613747,969.2806362,1935.844225,1714.401173,2270.788025,4090.605877,5214.35251
Peru,PER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,89.45643616,123.3025513,239.3392792,306.8320007
Peru,PER,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,0.319819659,2.964489222,4.530054092,0.723079562
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,253.2648216,441.1824887,552.1795636,1094.161679,1033.418749,836.946045,1196.586858,2194.01797,1955.588006,2729.498682,5082.354757,6229.101696
Peru,PER,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,16,48,72,90,98,77,93,90
Peru,PER,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,,,,,94,93,90
Peru,PER,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,,,,,23,53,64,98,97,77,94,92
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.012,50.872,54.174,57.575,60.24,63.132,66.165,68.903,71.111,72.908,74.41,75.792
Peru,PER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,227.6,193.8,165.6,142.3,126.1,105.1,80.3,58,38.5,26.8,19.9,15.7
Peru,PER,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,80.67446038,84.15793542,87.23427437,90.03872453
Peru,PER,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,64.20269115,67.7268615,70.71920317,73.34397611
Peru,PER,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,45.06945019,46.91907598,48.47954862,49.82295676
Peru,PER,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,11.27430922,19.62090624,28.77481812,38.62975672
